biosample_id,sampleid,organism,host,city,state,zip,country,university,lat_lon,horse,visit,sample_order,dob,collection_date,age_of_collection,sample_age,month_norm,equine_sex,sex,breed,breed_type,diagnosis,disease_category,colic_inflammatory,acute_gi_subgroup,disease_category_healthy,disease_category_acute_gi,disease_category_musculoskeletal,disease_category_ocular,disease_category_integumentary,disease_category_respiratory,disease_category_chronic_gi,disease_category_neurologic,disease_category_dental,disease_category_reproductive,disease_category_systemic,disease_category_cardiovascular,disease_category_immune_mediated,disease_category_urinary,euthanasia_death,treatment,treatment_analgesic,treatment_antibiotic,treatment_surgery,treatment_antacid,treatment_drug,treatment_procedure,treatment_sedative,treatment_supplement,treatment_antibiotic_aminoglycoside,treatment_NSAID,treatment_anesthetic,treatment_antibiotic_beta_lactam,treatment_antibiotic_cephalosporin,treatment_fluid,treatment_antibiotic_sulfonamide,treatment_corticosteroid,feed,feed_pasture,feed_hay,feed_grain,feed_nursing
SAMN38248496,AU054,Equine Feces,Equus caballus,Brisbane,Queensland,,ASTL,University of Queensland,27.55 S 152.34 E,FURB,1,3,9/1/02,8/17/20,6560,4,8.548387097,Gelding,Male,Paint Horse,Other,"Colic: Impaction, colon",Gastrointestinal (Acute),no,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Banamine, Penicillin, Gentamicin, fluids, Omeprazole, surgery",,,Colic Surgery,Omeprazole,,,,,Gentamicin,Flunixin,,Penicillin,,Fluids,,,Unknown,0,0,0,0
SAMN38248498,AU056,Equine Feces,Equus caballus,Brisbane,Queensland,,ASTL,University of Queensland,27.55 S 152.34 E,FURB3,1,23,9/1/02,9/17/20,6591,1,9.566666667,Gelding,Male,Paint Horse,Other,"Colic: Impaction, colon",Gastrointestinal (Acute),no,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Banamine, Penicillin, Gentamicin, fluids, Omeprazole, surgery",,,Colic Surgery,Omeprazole,,,,,Gentamicin,Flunixin,,Penicillin,,Fluids,,,Unknown,0,0,0,0
SAMN38248499,AE1114,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,217883,1,1,2/2/07,2/2/20,4748,1,2.068965517,Gelding,Male,Quarter Horse,Quarter Horse,"Colic: Torsion, large colon",Gastrointestinal (Acute),yes,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Butylscopolamine bromide, xylazine, butorphanol (anesthesia + colic surgery), flunixin, detomidine, penicllin, gentamicin, lidocaine",Butorphanol,,Colic Surgery,,Butylscopolamine,,"Xylazine,Detomidine",,Gentamicin,Flunixin,Lidocaine,Penicillin,,,,,Hay/Grain,0,1,1,0
SAMN38248500,AE1115,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,652245,1,1,1/1/96,1/10/20,8775,1,1.322580645,Mare,Female,Tennessee Walking Horse,Other,Colic: Unknown,Gastrointestinal (Acute),no,Non-Specific,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Xylazine, flunixin, butorphanol, butylscopolamine bromide",Butorphanol,,,,Butylscopolamine,,Xylazine,,,Flunixin,,,,,,,Hay/Grain,0,1,1,0
SAMN38248501,AE1116,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,207070,1,2,1/1/08,4/15/20,4488,3,4.5,Gelding,Male,Quarter Horse,Quarter Horse,"Colic: Impaction, small colon",Gastrointestinal (Acute),no,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Xylazine, phenylbutazone, omeprazole, butylscopolamine bromide,",,,,Omeprazole,Butylscopolamine,,Xylazine,,,Phenylbutazone,,,,,,,Hay/Grain,0,1,1,0
SAMN38248502,AE1117,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,218984,1,1,1/1/08,3/12/20,4454,1,3.387096774,Mare,Female,Thoroughbred,Hot-blooded,"Colic: Displacement, large colon; Volvulus, small intestine",Gastrointestinal (Acute),yes,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Butylscopolamine bromide, butorphanol, penicillin, gentamicin, flunixin (anesthesia + colic sx), xylazine, detomidine, lidocaine",Butorphanol,,Colic Surgery,,Butylscopolamine,,"Xylazine,Detomidine",,Gentamicin,Flunixin,Lidocaine,Penicillin,,,,,Hay,0,1,0,0
SAMN38248503,AE1118,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,215664,1,1,11/11/17,4/23/20,894,1,4.766666667,Gelding,Male,Thoroughbred,Hot-blooded,"Colic: Impaction, large and small colon",Gastrointestinal (Acute),no,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Butorphanol, butyscopolamine bormide, Banamine, penicilin, gentamicin (anesthesia + colic surgery), detomodine, DSS, mineral oil, trimethoprim sulfa",Butorphanol,,,,Dioctyl Sodium Sulfosuccinate,,Detomidine,Mineral Oil,Gentamicin,Flunixin,Anesthesia,Penicillin,,,Sulfamethoxazole,,Hay/Grain,0,1,1,0
SAMN38248504,AE1119,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,207070,1,3,1/1/08,4/16/20,4489,4,4.533333333,Gelding,Male,Quarter Horse,Quarter Horse,"Colic: Impaction, small colon",Gastrointestinal (Acute),no,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Xylazine, phenylbutazone, omeprazole, butylscopolamine bromide,",,,,Omeprazole,Butylscopolamine,,Xylazine,,,Phenylbutazone,,,,,,,Hay/Grain,0,1,1,0
SAMN38248505,AE1121,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,217786,1,5,1/30/16,2/6/20,1468,8,2.206896552,Stallion,Male,Thoroughbred,Hot-blooded,Pneumonia; developed soft manure during hospitalization,Respiratory,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No,"Detomidine, flunixin, penicillin, xylazine (history prior to admission  of treatment with TMS, gentamicin, chloramphenicol)",,,,,,,"Xylazine,Detomidine",,Gentamicin,Flunixin,,Penicillin,Chloramphenicol,,Trimethoprim sulfa,,Unknown,0,0,0,0
SAMN38248506,AE1122,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,630351,1,1,4/11/00,12/18/19,7190,1,12.58064516,Mare,Female,Warmblood,Warmblood,Colic: Peritonitis,Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"Buscopan, detomidine, xylazine, DSS (per tube)",,,,,"Butylscopolamine,Dioctyl Sodium Sulfosuccinate",,"Detomidine,Xylazine",,,,,,,,,,Unknown,0,0,0,0
SAMN38248507,AE1123,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,218946,1,2,3/10/10,3/11/20,3654,2,3.35483871,Mare,Female,Quarter Horse,Quarter Horse,Laceration (tarsometatarsal),Integumentary,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,"TMS, phenylbutazone,",,,,,,,,,,Phenylbutazone,,,,,Trimethoprim sulfa,,Hay/Grain,0,1,1,0
SAMN38248508,AE1125,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,220099,1,3,4/30/14,5/5/20,2197,5,5.161290323,Mare,Female,Quarter Horse,Quarter Horse,"Colic: Displacement and Impaction, large colon",Gastrointestinal (Acute),no,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Xylaxine, detomidine",,,,,,,"Xylazine,Detomidine",,,,,,,,,,Hay,0,1,0,0
SAMN38248509,AE1126,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,219915,1,2,4/23/05,4/25/20,5481,3,4.833333333,Mare,Female,Quarter Horse,Quarter Horse,Apparently Healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,"Oxytocin, xylazine, HCG, ceftiofur",,,,,"hCG,Oxytocin",,Xylazine,,,,,,Ceftiofur,,,,Unknown,0,0,0,0
SAMN38248510,AE1127,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,220880,1,2,4/6/02,5/28/20,6627,2,5.903225806,Mare,Female,Tennessee Walking Horse,Other,"Colic: Ulcer, gastric",Gastrointestinal (Acute),no,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Omeprazole, misoprostol, butylscopoloamine bromide, xylazine",,,,Omeprazole,"Misoprostol,Butylscopolamine",,Xylazine,,,,,,,,,,Hay/Grain,0,1,1,0
SAMN38248511,AE1128,Equine Feces,Equus caballus,Baton Rouge,LA,70801,USA,Louisiana State University,30.41 N 91.19 W,219120,1,3,1/1/13,3/18/20,2633,3,3.580645161,Mare,Female,Quarter Horse,Quarter Horse,"Colic: Volvulus, small intestine",Gastrointestinal (Acute),yes,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Xylazine, butorphanoe, (anesthesia+colic surgery), pencillin and gentamicin, flunixin",Butorphanol,,Colic Surgery,,,,Xylazine,,Gentamicin,Flunixin,Anesthesia,Penicillin,,,,,Hay/Grain,0,1,1,0
SAMN38248512,AE1129,Equine Feces,Equus caballus,Warrenton,MO,63383,USA,University of Missouri,38.94 N 92.32 W,7429620,1,1,1/3/04,3/23/20,5924,1,3.741935484,Gelding,Male,Quarter Horse,Quarter Horse,"Enteritis, Salmonella",Gastrointestinal (Acute),yes,Infectious,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Omeprazole, Enrofloxacin, Banamine",,Enrofloxacin,,Omeprazole,,,,,,Flunixin,,,,,,,Pasture/Hay/Grain,1,1,1,0
SAMN38248513,AE1130,Equine Feces,Equus caballus,Warrenton,MO,63383,USA,University of Missouri,38.94 N 92.32 W,7429620,1,2,1/3/04,3/24/20,5925,2,3.774193548,Gelding,Male,Quarter Horse,Quarter Horse,"Enteritis, Salmonella",Gastrointestinal (Acute),yes,Infectious,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Omeprazole, Enrofloxacin, Banamine",,Enrofloxacin,,Omeprazole,,,,,,Flunixin,,,,,,,Pasture/Hay/Grain,1,1,1,0
SAMN38248514,AE1131,Equine Feces,Equus caballus,Warrenton,MO,63383,USA,University of Missouri,38.94 N 92.32 W,7429620,1,3,1/3/04,3/25/20,5926,3,3.806451613,Gelding,Male,Quarter Horse,Quarter Horse,"Enteritis, Salmonella",Gastrointestinal (Acute),yes,Infectious,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Omeprazole, Enrofloxacin, Banamine",,Enrofloxacin,,Omeprazole,,,,,,Flunixin,,,,,,,Pasture/Hay/Grain,1,1,1,0
SAMN38248515,AE1132,Equine Feces,Equus caballus,Warrenton,MO,63383,USA,University of Missouri,38.94 N 92.32 W,7429620,1,4,1/3/04,3/27/20,5928,5,3.870967742,Gelding,Male,Quarter Horse,Quarter Horse,"Enteritis, Salmonella",Gastrointestinal (Acute),yes,Infectious,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Omeprazole, Enrofloxacin, Banamine",,Enrofloxacin,,Omeprazole,,,,,,Flunixin,,,,,,,Pasture/Hay/Grain,1,1,1,0
SAMN38248517,AE1135,Equine Feces,Equus caballus,Macon,MO,63552,USA,University of Missouri,38.94 N 92.32 W,7347920,1,3,3/4/20,3/9/20,5,5,3.290322581,Filly,Female,Standardbred,Other,Failure of Passive Transfer,Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,"Sulfamethoxazole, Amiglyde-V, Butorphanol, Detomidine, Banamine, Sucralfate, Ampicillin, Midazolam",Butorphanol,,,,Sucralfate,,"Detomidine,Midazolam",,Amikacin,Flunixin,,Ampicillin,,,Sulfamethoxazole,,Nursing,0,0,0,1
SAMN38248518,AE1136,Equine Feces,Equus caballus,Macon,MO,63552,USA,University of Missouri,38.94 N 92.32 W,7347920,1,2,3/4/20,3/7/20,3,3,3.225806452,Filly,Female,Standardbred,Other,Failure of Passive Transfer,Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,"Sulfamethoxazole, Amiglyde-V, Butorphanol, Detomidine, Banamine, Sucralfate, Ampicillin, Midazolam",Butorphanol,,,,Sucralfate,,"Detomidine,Midazolam",,Amikacin,Flunixin,,Ampicillin,,,Sulfamethoxazole,,Nursing,0,0,0,1
SAMN38248519,AE1137,Equine Feces,Equus caballus,Fulton,MO,65251,USA,University of Missouri,38.94 N 92.32 W,8208819,1,1,1/2/01,3/26/20,7023,1,3.838709677,Mare,Female,Thoroughbred,Hot-blooded,"Keratitis, Corneal Ulcer",Ocular,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,"Icermectin, Dormosedan, Banamine, Atropine, TAO, Butorphanol, Detomidine",Butorphanol,"Ivermectin,Triple-antibiotic Ointment",,,Atropine,,Detomidine,,,Flunixin,,,,,,,Hay/Grain,0,1,1,0
SAMN38248520,AE1138,Equine Feces,Equus caballus,Fulton,MO,65251,USA,University of Missouri,38.94 N 92.32 W,8208819,1,2,1/2/01,3/27/20,7024,2,3.870967742,Mare,Female,Thoroughbred,Hot-blooded,"Keratitis, Corneal Ulcer",Ocular,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,"Icermectin, Dormosedan, Banamine, Atropine, TAO, Butorphanol, Detomidine",Butorphanol,"Ivermectin,Triple-antibiotic Ointment",,,Atropine,,Detomidine,,,Flunixin,,,,,,,Hay/Grain,0,1,1,0
SAMN38248521,AE1139,Equine Feces,Equus caballus,Fulton,MO,65251,USA,University of Missouri,38.94 N 92.32 W,8208819,1,3,1/2/01,3/29/20,7026,4,3.935483871,Mare,Female,Thoroughbred,Hot-blooded,"Keratitis, Corneal Ulcer",Ocular,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,"Icermectin, Dormosedan, Banamine, Atropine, TAO, Butorphanol, Detomidine",Butorphanol,"Ivermectin,Triple-antibiotic Ointment",,,Atropine,,Detomidine,,,Flunixin,,,,,,,Hay/Grain,0,1,1,0
SAMN38248522,AE1140,Equine Feces,Equus caballus,Fulton,MO,65251,USA,University of Missouri,38.94 N 92.32 W,8208819,1,4,1/2/01,3/30/20,7027,5,3.967741935,Mare,Female,Thoroughbred,Hot-blooded,"Keratitis, Corneal Ulcer",Ocular,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,"Icermectin, Dormosedan, Banamine, Atropine, TAO, Butorphanol, Detomidine",Butorphanol,"Ivermectin,Triple-antibiotic Ointment",,,Atropine,,Detomidine,,,Flunixin,,,,,,,Hay/Grain,0,1,1,0
SAMN38248523,AE1141,Equine Feces,Equus caballus,Macon,MO,63552,USA,University of Missouri,38.94 N 92.32 W,7348020,1,1,3/4/20,3/4/20,0,1,3.129032258,Filly,Female,Standardbred,Other,Failure of Passive Transfer,Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,"Sulfamethoxazole, Amiglyde-V, Butorphanol, Detomidine, Banamine, Sucralfate, Ampicillin, Midazolam",Butorphanol,,,,Sucralfate,,"Detomidine,Midazolam",,Amikacin,Flunixin,,Ampicillin,,,Sulfamethoxazole,,Nursing,0,0,0,1
SAMN38248524,AE1142,Equine Feces,Equus caballus,Macon,MO,63552,USA,University of Missouri,38.94 N 92.32 W,7348020,1,2,3/4/20,3/7/20,3,4,3.225806452,Filly,Female,Standardbred,Other,Failure of Passive Transfer,Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,"Sulfamethoxazole, Amiglyde-V, Butorphanol, Detomidine, Banamine, Sucralfate, Ampicillin, Midazolam",Butorphanol,,,,Sucralfate,,"Detomidine,Midazolam",,Amikacin,Flunixin,,Ampicillin,,,Sulfamethoxazole,,Nursing,0,0,0,1
SAMN38248525,AE1143,Equine Feces,Equus caballus,Macon,MO,63552,USA,University of Missouri,38.94 N 92.32 W,7348020,1,3,3/4/20,3/10/20,6,7,3.322580645,Filly,Female,Standardbred,Other,Failure of Passive Transfer,Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,"Sulfamethoxazole, Amiglyde-V, Butorphanol, Detomidine, Banamine, Sucralfate, Ampicillin, Midazolam",Butorphanol,,,,Sucralfate,,"Detomidine,Midazolam",,Amikacin,Flunixin,,Ampicillin,,,Sulfamethoxazole,,Nursing,0,0,0,1
SAMN38248526,AE1144,Equine Feces,Equus caballus,Rocheport,MO,65279,USA,University of Missouri,38.94 N 92.32 W,7302119,1,1,1/9/03,5/12/20,6333,1,5.387096774,Mare,Female,Arabian,Hot-blooded,Laminitis,Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,Phenylbutazone,,,,,,,,,,Phenylbutazone,,,,,,,Hay/Grain,0,1,1,0
SAMN38248527,AE1145,Equine Feces,Equus caballus,Rocheport,MO,65279,USA,University of Missouri,38.94 N 92.32 W,7302119,1,2,1/9/03,5/13/20,6334,2,5.419354839,Mare,Female,Arabian,Hot-blooded,Laminitis,Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,Phenylbutazone,,,,,,,,,,Phenylbutazone,,,,,,,Hay/Grain,0,1,1,0
SAMN38248528,AE1146,Equine Feces,Equus caballus,Rocheport,MO,65279,USA,University of Missouri,38.94 N 92.32 W,7302119,1,3,1/9/03,5/14/20,6335,3,5.451612903,Mare,Female,Arabian,Hot-blooded,Laminitis,Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,Phenylbutazone,,,,,,,,,,Phenylbutazone,,,,,,,Hay/Grain,0,1,1,0
SAMN38248532,AE1150,Equine Feces,Equus caballus,Centralia,MO,65240,USA,University of Missouri,38.94 N 92.32 W,7367520,1,1,1/3/99,3/8/20,7735,1,3.258064516,Mare,Female,Quarter Horse,Quarter Horse,"Tooth Abscess, Fractured Tooth, Pyometra, Urovagina",Dental,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,No,"Xylazine, Sulfadiazine, Detomidine, Butorphanol, Phenylbutazone",Butorphanol,,,,,,"Xylazine,Detomidine",,,Phenylbutazone,,,,,Sulfadiazine,,Pasture/Hay/Grain,1,1,1,0
SAMN38248533,AE1151,Equine Feces,Equus caballus,Centralia,MO,65240,USA,University of Missouri,38.94 N 92.32 W,7367520,1,2,1/3/99,3/10/20,7737,3,3.322580645,Mare,Female,Quarter Horse,Quarter Horse,"Tooth Abscess, Fractured Tooth, Pyometra, Urovagina",Dental,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,No,"Xylazine, Sulfadiazine, Detomidine, Butorphanol, Phenylbutazone",Butorphanol,,,,,,"Xylazine,Detomidine",,,Phenylbutazone,,,,,Sulfadiazine,,Pasture/Hay/Grain,1,1,1,0
SAMN38248534,AE1152,Equine Feces,Equus caballus,Centralia,MO,65240,USA,University of Missouri,38.94 N 92.32 W,7367520,1,3,1/3/99,3/11/20,7738,4,3.35483871,Mare,Female,Quarter Horse,Quarter Horse,"Tooth Abscess, Fractured Tooth, Pyometra, Urovagina",Dental,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,No,"Xylazine, Sulfadiazine, Detomidine, Butorphanol, Phenylbutazone",Butorphanol,,,,,,"Xylazine,Detomidine",,,Phenylbutazone,,,,,Sulfadiazine,,Pasture/Hay/Grain,1,1,1,0
SAMN38248535,AE1153,Equine Feces,Equus caballus,Fulton,MO,65251,USA,University of Missouri,38.94 N 92.32 W,8182818,1,1,1/10/04,5/12/20,5967,1,5.387096774,Gelding,Male,Quarter Horse,Quarter Horse,Colic: Abdominal,Gastrointestinal (Acute),no,Non-Specific,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,Fluids,,,,,,,,,,,,,,Fluids,,,Pasture/Hay/Grain,1,1,1,0
SAMN38248536,AE1154,Equine Feces,Equus caballus,Fulton,MO,65251,USA,University of Missouri,38.94 N 92.32 W,8182818,1,2,1/10/04,5/13/20,5968,2,5.419354839,Gelding,Male,Quarter Horse,Quarter Horse,Colic: Abdominal,Gastrointestinal (Acute),no,Non-Specific,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,Fluids,,,,,,,,,,,,,,Fluids,,,Pasture/Hay/Grain,1,1,1,0
SAMN38248537,AE1155,Equine Feces,Equus caballus,Farmington,MO,63640,USA,University of Missouri,38.94 N 92.32 W,7175141,1,1,1/18/00,3/29/20,7376,1,3.935483871,Gelding,Male,Quarter Horse,Quarter Horse,Colic: Abdominal; Proximal Duodenitis; Jejunitis,Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Banamine, Sucralfate, Calcium Gluconate",,,,,Sucralfate,,,Calcium Gluconate,,Flunixin,,,,,,,Pasture/Hay,1,1,0,0
SAMN38248538,AE1156,Equine Feces,Equus caballus,Farmington,MO,63640,USA,University of Missouri,38.94 N 92.32 W,7175141,1,2,1/18/00,3/30/20,7377,2,3.967741935,Gelding,Male,Quarter Horse,Quarter Horse,Colic: Abdominal; Proximal Duodenitis; Jejunitis,Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Banamine, Sucralfate, Calcium Gluconate",,,,,Sucralfate,,,Calcium Gluconate,,Flunixin,,,,,,,Pasture/Hay,1,1,0,0
SAMN38248539,AE1157,Equine Feces,Equus caballus,Prairie Home,MO,65068,USA,University of Missouri,38.94 N 92.32 W,7495020,1,1,1/4/06,4/22/20,5222,1,4.733333333,Mare,Female,Quarter Horse,Quarter Horse,Viral Hepatitis; Corneal Ulcer; Wound: Abrasion,Gastrointestinal (Acute),yes,Infectious,0,1,0,1,1,0,0,0,0,0,0,0,0,0,No,"Sulfamethoxazole, Atropine, Butorphanol, Detomidine, Banamine",Butorphanol,,,,Atropine,,Detomidine,,,Flunixin,,,,,Sulfamethoxazole,,Unknown,0,0,0,0
SAMN38248540,AE1158,Equine Feces,Equus caballus,Prairie Home,MO,65068,USA,University of Missouri,38.94 N 92.32 W,7495020,1,2,1/4/06,4/23/20,5223,2,4.766666667,Mare,Female,Quarter Horse,Quarter Horse,Viral Hepatitis; Corneal Ulcer; Wound: Abrasion,Gastrointestinal (Acute),yes,Infectious,0,1,0,1,1,0,0,0,0,0,0,0,0,0,No,"Sulfamethoxazole, Atropine, Butorphanol, Detomidine, Banamine",Butorphanol,,,,Atropine,,Detomidine,,,Flunixin,,,,,Sulfamethoxazole,,Unknown,0,0,0,0
SAMN38248541,AE1159,Equine Feces,Equus caballus,Ashland,MO,65010,USA,University of Missouri,38.94 N 92.32 W,7388820,1,1,3/1/11,3/12/20,3299,1,3.387096774,Mare,Female,Mixed,Other,Colic: Abdominal; Equine Motor Neuron Disease,Gastrointestinal (Acute),no,Non-Specific,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,"Xylazine, Butorphanol, Metoclopramide, Omeprazole, Lidocaine, Banamine, Gentamicin, Ceftiofur",Butorphanol,,,Omeprazole,Metoclopramide,,Xylazine,,Gentamicin,Flunixin,Lidocaine,,Ceftiofur,,,,Unknown,0,0,0,0
SAMN38248542,AE1160,Equine Feces,Equus caballus,Ashland,MO,65010,USA,University of Missouri,38.94 N 92.32 W,7388820,1,2,3/1/11,3/14/20,3301,3,3.451612903,Mare,Female,Mixed,Other,Colic: Abdominal; Equine Motor Neuron Disease,Gastrointestinal (Acute),no,Non-Specific,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,"Xylazine, Butorphanol, Metoclopramide, Omeprazole, Lidocaine, Banamine, Gentamicin, Ceftiofur",Butorphanol,,,Omeprazole,Metoclopramide,,Xylazine,,Gentamicin,Flunixin,Lidocaine,,Ceftiofur,,,,Unknown,0,0,0,0
SAMN38248543,AE1164,Equine Feces,Equus caballus,Centralia,MO,65240,USA,University of Missouri,38.94 N 92.32 W,7463718,1,1,4/15/18,3/8/20,693,1,3.258064516,Gelding,Male,Quarter Horse,Quarter Horse,Apparently Healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN38248544,AE1165,Equine Feces,Equus caballus,Dodd City,KS,67801,USA,University of Missouri,38.94 N 92.32 W,8347019,1,1,3/1/11,3/12/20,3299,1,3.387096774,Mare,Female,Thoroughbred,Hot-blooded,Apparently Healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN38248545,AE1166,Equine Feces,Equus caballus,Lebanon,MO,65536,USA,University of Missouri,38.94 N 92.32 W,7488120,1,1,4/1/00,4/17/20,7321,1,4.566666667,Stallion,Male,Quarter Horse,Quarter Horse,Paraphimosis,Reproductive,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No,"Phenylbutazone, Sulfamethoxazole",,,,,,,,,,Phenylbutazone,,,,,Sulfamethoxazole,,Pasture/Hay/Grain,1,1,1,0
SAMN38248546,AE1167,Equine Feces,Equus caballus,Centralia,MO,65240,USA,University of Missouri,38.94 N 92.32 W,7463718,1,2,4/15/18,3/10/20,695,3,3.322580645,Gelding,Male,Quarter Horse,Quarter Horse,Apparently Healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN38248547,AE1168,Equine Feces,Equus caballus,Versailles,MO,65084,USA,University of Missouri,38.94 N 92.32 W,7415420,1,1,3/1/09,3/19/20,4036,1,3.612903226,Mare,Female,Unknown,Other,"Dystocia, Laminitis, Retained Placenta",Reproductive,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No,"Dormosedan, Oxytocin, Sulfadiazine, Phenylbutazone, Gentamicin, Penicillin, Banamine, Butorphanol",Butorphanol,,,,Oxytocin,,Detomidine,,Gentamicin,"Flunixin,Phenylbutazone",,Penicillin,,,Sulfadiazine,,Hay/Grain,0,1,1,0
SAMN38248548,AE1169,Equine Feces,Equus caballus,Blackwater,MO,65322,USA,University of Missouri,38.94 N 92.32 W,8597319,1,1,5/1/06,5/14/20,5127,1,5.451612903,Mare,Female,Quarter Horse,Quarter Horse,"Moderate/Severe Equine Asthma, Recurrent Airway Obstruction",Respiratory,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No,"Dexamethasone, Albuterol, Buscopan",,,,,"Butylscopolamine,Albuterol",,,,,,,,,,,Dexamethasone,Pasture/Hay/Grain,1,1,1,0
SAMN38248549,AE1170,Equine Feces,Equus caballus,Moberly,MO,65270,USA,University of Missouri,38.94 N 92.32 W,7596620,1,1,5/1/07,5/15/20,4763,1,5.483870968,Gelding,Male,Paint Horse,Other,"Aspiration Pneumonia, Recurrent Airway Obstruction",Respiratory,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No,"Dexamethasone, Prednisolone, Sulfadiazine, Banamine",,,,,,,,,,Flunixin,,,,,Sulfadiazine,"Dexamethasone,Prednisolone",Pasture/Hay,1,1,0,0
SAMN38248550,AE1171,Equine Feces,Equus caballus,Rocheport,MO,65279,USA,University of Missouri,38.94 N 92.32 W,7242518,1,1,2/1/02,4/23/20,6656,1,4.766666667,Gelding,Male,Paint Horse,Other,"Lameness, Sleep Deprivation Secondary to Severe Hindlimb Lameness",Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,Phenylbutazone,,,,,,,,,,Phenylbutazone,,,,,,,Pasture/Hay/Grain,1,1,1,0
